,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,pos2_person_id,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pos1_person_id,pos2_person_id.1,pos3_person_id,pos4_person_id,pos5_person_id,pos6_person_id,pos7_person_id,pos8_person_id,pos9_person_id,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,game_date_dt,game_month
496,FF,2017-06-21,93.8,-3.6686,5.1408,Max Scherzer,400085,453286,null,ball,,,,,14,null,R,L,R,MIA,WSH,B,null,null,0,0,2017,-0.9221,1.4462,1.6078,1.9163,null,null,null,0,6,Bot,null,null,,,446653,,170621_174344,,,,,,,3.5275,1.5071,null,null,null,92.5120,2508,5.9780,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5203,0.0,0.0,null,null,null,null,null,38,1,2017-06-21,6
497,CU,2017-06-21,79.2,-3.1677,5.4612,Max Scherzer,595375,453286,field_out,hit_into_play,,,,,8,"JT Riddle grounds out, second baseman Stephen Drew to first baseman Adam Lind.  ",R,L,R,MIA,WSH,X,4,ground_ball,1,0,2017,0.6675,-0.7366,-0.1523,2.0805,null,null,null,2,5,Bot,144.56,153.87,,,446653,,170621_173413,,,,,,,3.6674,1.4357,124,93.4,7.9640,78.0980,2548,5.6400,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.8575,0.645,0.609,0.00,1,0,0,4,34,2,2017-06-21,6
498,CU,2017-06-21,78.8,-3.1623,5.7255,Max Scherzer,595375,453286,null,ball,,,,,11,null,R,L,R,MIA,WSH,B,null,null,0,0,2017,0.8755,-0.5007,-0.9145,3.8407,null,null,null,2,5,Bot,null,null,,,446653,,170621_173352,,,,,,,3.4492,1.6796,null,null,null,77.4900,2458,5.5610,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.9366,0.0,0.0,null,null,null,null,null,34,1,2017-06-21,6
499,CH,2017-06-21,85.7,-3.3837,5.0770,Max Scherzer,454560,453286,field_out,hit_into_play,,,,,8,"A.  J.   Ellis grounds out, third baseman Anthony Rendon to first baseman Adam Lind.  ",R,R,R,MIA,WSH,X,5,ground_ball,1,2,2017,-1.1301,0.8857,0.1218,1.3866,null,null,null,1,5,Bot,104.83,164.00,,,446653,,170621_173312,,,,,,,3.3194,1.4307,null,82.9,-20.6990,85.2230,1434,6.3820,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.1162,0.075,0.069,0.00,1,0,0,2,33,4,2017-06-21,6
500,SL,2017-06-21,85.2,-3.6163,5.0358,Max Scherzer,454560,453286,null,called_strike,,,,,2,null,R,R,R,MIA,WSH,S,null,null,1,1,2017,0.2826,-0.0822,0.0702,3.2340,null,null,null,1,5,Bot,null,null,,,446653,,170621_173248,,,,,,,3.4349,1.5719,null,null,null,84.4890,2383,5.8990,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5991,0.0,0.0,null,null,null,null,null,33,3,2017-06-21,6
501,FF,2017-06-21,94.5,-3.4537,5.0861,Max Scherzer,454560,453286,null,ball,,,,,14,null,R,R,R,MIA,WSH,B,null,null,0,1,2017,-0.7578,1.2595,0.8717,1.7306,null,null,null,1,5,Bot,null,null,,,446653,,170621_173230,,,,,,,3.5917,1.6746,null,null,null,93.4940,2482,6.0680,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4301,0.0,0.0,null,null,null,null,null,33,2,2017-06-21,6
502,SL,2017-06-21,85.8,-3.5526,5.2246,Max Scherzer,454560,453286,null,called_strike,,,,,5,null,R,R,R,MIA,WSH,S,null,null,0,0,2017,0.3792,0.0841,0.1296,2.7507,null,null,null,1,5,Bot,null,null,,,446653,,170621_173217,,,,,,,3.4862,1.6233,null,null,null,84.7000,2339,5.7150,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.7832,0.0,0.0,null,null,null,null,null,33,1,2017-06-21,6
503,FF,2017-06-21,94.5,-3.4406,5.2185,Max Scherzer,518618,453286,field_out,hit_into_play,,,,,12,"Derek Dietrich grounds out softly, first baseman Adam Lind to pitcher Max Scherzer.  ",R,L,R,MIA,WSH,X,3,ground_ball,0,1,2017,-0.8280,1.2105,0.7068,3.3162,null,null,null,0,5,Bot,143.65,171.28,,,446653,,170621_173137,,,,,,,3.1886,1.3603,null,82.9,-20.6990,93.8100,2355,6.1900,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3078,0.075,0.069,0.00,1,0,0,2,32,2,2017-06-21,6
504,FT,2017-06-21,92.5,-3.4646,4.7188,Max Scherzer,518618,453286,null,called_strike,,,,,2,null,R,L,R,MIA,WSH,S,null,null,0,0,2017,-0.9191,0.7583,0.1644,2.8919,null,null,null,0,5,Bot,null,null,,,446653,,170621_173122,,,,,,,3.2656,1.5272,null,null,null,92.0660,2281,6.1660,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3316,0.0,0.0,null,null,null,null,null,32,1,2017-06-21,6
505,SL,2017-06-21,89.0,-3.4678,4.7598,Max Scherzer,571506,453286,strikeout,swinging_strike,,,,,14,Justin Bour strikes out swinging.  ,R,L,R,MIA,WSH,S,null,null,2,2,2017,0.2618,-0.1886,1.3563,1.4775,null,null,null,2,4,Bot,null,null,,,446653,,170621_172000,,,,,,,3.5306,1.5413,null,null,null,88.3370,2350,5.9340,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5636,0.0,0.0,0.00,1,0,0,null,27,5,2017-06-21,6
506,FF,2017-06-21,96.0,-3.4514,5.2450,Max Scherzer,571506,453286,null,swinging_strike,,,,,5,null,R,L,R,MIA,WSH,S,null,null,2,1,2017,-0.6559,2.0424,0.0615,2.8252,null,null,null,2,4,Bot,null,null,,,446653,,170621_171936,,,,,,,3.5306,1.5413,null,null,null,95.0230,2437,6.2440,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.2535,0.0,0.0,null,null,null,null,null,27,4,2017-06-21,6
507,FF,2017-06-21,96.2,-3.2125,5.3110,Max Scherzer,571506,453286,null,ball,,,,,13,null,R,L,R,MIA,WSH,B,null,null,1,1,2017,-1.0809,1.4604,-0.1398,0.6463,null,null,null,2,4,Bot,null,null,,,446653,,170621_171916,,,,,,,3.6718,1.7210,null,null,null,95.1560,2254,6.1860,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3120,0.0,0.0,null,null,null,null,null,27,3,2017-06-21,6
508,FF,2017-06-21,94.6,-3.2887,5.3515,Max Scherzer,571506,453286,null,called_strike,,,,,13,null,R,L,R,MIA,WSH,S,null,null,1,0,2017,-0.9841,1.4413,-0.9419,2.6594,null,null,null,2,4,Bot,null,null,,,446653,,170621_171859,,,,,,,3.6718,1.6954,null,null,null,93.6980,2351,6.0330,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4648,0.0,0.0,null,null,null,null,null,27,2,2017-06-21,6
509,SL,2017-06-21,89.3,-3.5786,5.1592,Max Scherzer,571506,453286,null,ball,,,,,14,null,R,L,R,MIA,WSH,B,null,null,0,0,2017,0.3945,0.7315,1.0951,1.6214,null,null,null,2,4,Bot,null,null,,,446653,,170621_171840,,,,,,,3.6204,1.5798,null,null,null,87.9390,2444,5.7210,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.7774,0.0,0.0,null,null,null,null,null,27,1,2017-06-21,6
510,SL,2017-06-21,87.0,-3.5294,4.6793,Max Scherzer,542303,453286,field_out,hit_into_play,,,,,9,"Marcell Ozuna grounds out, third baseman Anthony Rendon to first baseman Adam Lind.  ",R,R,R,MIA,WSH,X,5,ground_ball,1,1,2017,0.2631,-0.1256,0.3448,1.7938,null,null,null,1,4,Bot,98.49,165.06,,,446653,,170621_171758,,,,,,,3.5004,1.4709,11,76.4,-11.9950,87.3350,2474,6.1400,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3579,0.076,0.071,0.00,1,0,0,2,26,3,2017-06-21,6
511,FF,2017-06-21,95.0,-3.2977,5.4387,Max Scherzer,542303,453286,null,ball,,,,,14,null,R,R,R,MIA,WSH,B,null,null,0,1,2017,-0.9200,1.3456,0.1066,0.8726,null,null,null,1,4,Bot,null,null,,,446653,,170621_171731,,,,,,,3.6517,1.7148,null,null,null,94.1710,2328,6.1240,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3738,0.0,0.0,null,null,null,null,null,26,2,2017-06-21,6
512,SL,2017-06-21,86.8,-3.2532,5.4598,Max Scherzer,542303,453286,null,swinging_strike,,,,,14,null,R,R,R,MIA,WSH,S,null,null,0,0,2017,0.4019,0.5930,1.3601,1.4305,null,null,null,1,4,Bot,null,null,,,446653,,170621_171712,,,,,,,3.5004,1.4709,null,null,null,85.8740,2390,5.9110,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5871,0.0,0.0,null,null,null,null,null,26,1,2017-06-21,6
513,FF,2017-06-21,95.7,-3.5147,5.2010,Max Scherzer,592885,453286,field_out,hit_into_play,,,,,2,Christian Yelich flies out to center fielder Brian Goodwin.  ,R,L,R,MIA,WSH,X,8,fly_ball,1,2,2017,-0.6672,1.6264,-0.1360,3.3760,null,null,null,0,4,Bot,137.19,79.49,,,446653,,170621_171640,,,,,,,3.4401,1.5916,290,91.6,46.7220,94.4700,2376,5.9520,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5464,0.007,0.01,0.00,1,0,0,3,25,6,2017-06-21,6
514,CU,2017-06-21,78.9,-3.2668,5.4206,Max Scherzer,592885,453286,null,foul,,,,,1,null,R,L,R,MIA,WSH,S,null,null,1,2,2017,0.7932,-0.6328,-0.6722,2.9863,null,null,null,0,4,Bot,null,null,,,446653,,170621_171606,,,,,,,3.4401,1.5916,null,null,null,77.8050,2491,5.7050,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.7933,0.0,0.0,null,null,null,null,null,25,5,2017-06-21,6
515,SL,2017-06-21,88.5,-3.4466,4.7764,Max Scherzer,592885,453286,null,foul,,,,,9,null,R,L,R,MIA,WSH,S,null,null,1,2,2017,0.4079,0.1108,0.8189,1.8413,null,null,null,0,4,Bot,null,null,,,446653,,170621_171539,,,,,,,3.4401,1.5916,10,91.3,-13.2039,87.9960,2551,5.9410,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5573,0.0,0.0,null,null,null,null,2,25,4,2017-06-21,6
516,CH,2017-06-21,83.4,-3.3008,5.1360,Max Scherzer,592885,453286,null,ball,,,,,7,null,R,L,R,MIA,WSH,B,null,null,0,2,2017,-1.2584,0.3237,-0.8266,2.0532,null,null,null,0,4,Bot,null,null,,,446653,,170621_171518,,,,,,,3.4758,1.6558,null,null,null,83.2380,1397,6.1940,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3042,0.0,0.0,null,null,null,null,null,25,3,2017-06-21,6
517,FF,2017-06-21,93.9,-3.5448,5.1224,Max Scherzer,592885,453286,null,swinging_strike,,,,,1,null,R,L,R,MIA,WSH,S,null,null,0,1,2017,-1.0200,1.3870,-0.7267,2.8805,null,null,null,0,4,Bot,null,null,,,446653,,170621_171457,,,,,,,3.4401,1.5916,null,null,null,93.1380,2369,5.9950,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5031,0.0,0.0,null,null,null,null,null,25,2,2017-06-21,6
518,FF,2017-06-21,93.1,-3.3769,5.2243,Max Scherzer,592885,453286,null,called_strike,,,,,4,null,R,L,R,MIA,WSH,S,null,null,0,0,2017,-1.0642,1.4358,-0.5587,2.4211,null,null,null,0,4,Bot,null,null,,,446653,,170621_171431,,,,,,,3.4886,1.5916,null,null,null,92.4080,2445,6.0550,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4433,0.0,0.0,null,null,null,null,null,25,1,2017-06-21,6
519,FF,2017-06-21,96.1,-3.3783,4.7951,Max Scherzer,519317,453286,field_out,hit_into_play,,,,,4,Giancarlo Stanton flies out to right fielder Bryce Harper.  ,R,R,R,MIA,WSH,X,9,fly_ball,2,2,2017,-0.8687,0.7713,-0.5118,2.7623,null,null,null,2,3,Bot,165.19,77.72,,,446653,,170621_170410,,,,,,,3.6312,1.6017,303,85.6,32.4390,95.6900,2475,6.1180,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3803,0.028,0.037,0.00,1,0,0,3,21,6,2017-06-21,6
520,FF,2017-06-21,95.3,-3.4436,4.8425,Max Scherzer,519317,453286,null,foul,,,,,9,null,R,R,R,MIA,WSH,S,null,null,2,2,2017,-0.8064,1.1938,0.7772,2.2335,null,null,null,2,3,Bot,null,null,,,446653,,170621_170335,,,,,,,3.6312,1.6017,null,null,null,94.9550,2475,6.3100,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.1880,0.0,0.0,null,null,null,null,null,21,5,2017-06-21,6
521,SL,2017-06-21,86.7,-3.4353,5.1280,Max Scherzer,519317,453286,null,foul,,,,,9,null,R,R,R,MIA,WSH,S,null,null,2,1,2017,0.4080,0.5412,0.6218,1.8806,null,null,null,2,3,Bot,null,null,,,446653,,170621_170311,,,,,,,3.6312,1.6017,null,null,null,85.9560,2322,5.9420,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5556,0.0,0.0,null,null,null,null,null,21,4,2017-06-21,6
522,SL,2017-06-21,85.7,-3.3374,5.2883,Max Scherzer,519317,453286,null,ball,,,,,2,null,R,R,R,MIA,WSH,B,null,null,1,1,2017,0.3415,-0.2598,-0.2327,3.5111,null,null,null,2,3,Bot,null,null,,,446653,,170621_170253,,,,,,,3.6825,1.7300,null,null,null,85.0740,null,5.8300,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6676,0.0,0.0,null,null,null,null,null,21,3,2017-06-21,6
523,FF,2017-06-21,95.0,-3.4724,5.0449,Max Scherzer,519317,453286,null,ball,,,,,11,null,R,R,R,MIA,WSH,B,null,null,0,1,2017,-0.8593,1.4684,-1.0893,2.8548,null,null,null,2,3,Bot,null,null,,,446653,,170621_170236,,,,,,,3.6440,1.7814,null,null,null,94.1740,2295,6.0150,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4824,0.0,0.0,null,null,null,null,null,21,2,2017-06-21,6
524,SL,2017-06-21,85.5,-3.3916,5.2078,Max Scherzer,519317,453286,null,called_strike,,,,,2,null,R,R,R,MIA,WSH,S,null,null,0,0,2017,0.7207,0.2014,0.2271,3.2500,null,null,null,2,3,Bot,null,null,,,446653,,170621_170219,,,,,,,3.7339,1.7686,null,null,null,84.6500,2253,5.7860,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.7123,0.0,0.0,null,null,null,null,null,21,1,2017-06-21,6
525,SL,2017-06-21,89.5,-3.5078,4.9823,Max Scherzer,543829,453286,strikeout,swinging_strike,,,,,14,Dee Gordon strikes out swinging.  ,R,L,R,MIA,WSH,S,null,null,0,2,2017,0.0819,0.5917,1.5855,1.3368,null,null,null,1,3,Bot,null,null,,,446653,,170621_170148,,,,,,,3.2088,1.2798,null,null,null,89.0280,2412,6.0930,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4045,0.0,0.0,0.00,1,0,0,null,20,3,2017-06-21,6
526,SL,2017-06-21,88.5,-3.5808,5.4303,Max Scherzer,543829,453286,null,foul,,,,,6,null,R,L,R,MIA,WSH,S,null,null,0,1,2017,-0.0265,1.2212,0.4906,2.0369,null,null,null,1,3,Bot,null,null,,,446653,,170621_170125,,,,,,,3.2088,1.2798,null,null,null,86.6140,2447,5.6660,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.8321,0.0,0.0,null,null,null,null,null,20,2,2017-06-21,6
527,CU,2017-06-21,77.1,-3.0813,5.6071,Max Scherzer,543829,453286,null,called_strike,,,,,8,null,R,L,R,MIA,WSH,S,null,null,0,0,2017,1.2542,-0.8917,-0.0515,1.7093,null,null,null,1,3,Bot,null,null,,,446653,,170621_170109,,,,,,,3.2473,1.3468,null,null,null,76.1360,2583,5.8050,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6928,0.0,0.0,null,null,null,null,null,20,1,2017-06-21,6
528,FT,2017-06-21,94.2,-3.4033,4.6258,Max Scherzer,573185,453286,field_out,hit_into_play,,,,,4,"Dan Straily grounds out, pitcher Max Scherzer to first baseman Adam Lind.  ",R,R,R,MIA,WSH,X,1,ground_ball,0,2,2017,-0.8986,0.4857,-0.3103,2.7737,null,null,null,0,3,Bot,128.48,180.92,,,446653,,170621_170030,,,,,,,3.4501,1.5011,17,82.7,-9.3930,94.3110,2340,6.1940,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3035,0.121,0.114,0.00,1,0,0,2,19,3,2017-06-21,6
529,SL,2017-06-21,85.7,-3.5706,5.1883,Max Scherzer,573185,453286,null,called_strike,,,,,7,null,R,R,R,MIA,WSH,S,null,null,0,1,2017,0.0188,0.1433,-0.2969,1.8312,null,null,null,0,3,Bot,null,null,,,446653,,170621_170015,,,,,,,3.5143,1.6295,null,null,null,85.2490,2353,5.9080,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5903,0.0,0.0,null,null,null,null,null,19,2,2017-06-21,6
530,FF,2017-06-21,91.8,-3.5843,4.8868,Max Scherzer,573185,453286,null,called_strike,,,,,5,null,R,R,R,MIA,WSH,S,null,null,0,0,2017,-1.0707,1.0274,-0.2033,2.2670,null,null,null,0,3,Bot,null,null,,,446653,,170621_170002,,,,,,,3.5400,1.6166,null,null,null,91.2350,2318,6.1060,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3919,0.0,0.0,null,null,null,null,null,19,1,2017-06-21,6
531,FF,2017-06-21,95.1,-3.4523,5.1668,Max Scherzer,595375,453286,strikeout,swinging_strike,,,,,6,JT Riddle strikes out swinging.  ,R,L,R,MIA,WSH,S,null,null,1,2,2017,-0.8598,1.6589,0.3871,2.9309,null,null,518618.00,2,2,Bot,null,null,,,446653,,170621_164646,,,,,,,3.6674,1.4357,null,null,null,94.5040,2357,6.2810,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.2165,0.0,0.0,0.00,1,0,0,null,14,5,2017-06-21,6
532,FF,2017-06-21,94.2,-3.4495,4.6923,Max Scherzer,595375,453286,null,foul,,,,,1,null,R,L,R,MIA,WSH,S,null,null,1,2,2017,-0.5186,0.9473,-0.6371,3.0405,null,null,518618.00,2,2,Bot,null,null,,,446653,,170621_164615,,,,,,,3.6674,1.4357,219,75.5,37.6915,94.2080,2117,6.1030,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3949,0.0,0.0,null,null,null,null,3,14,4,2017-06-21,6
533,SL,2017-06-21,88.8,-3.5993,4.8053,Max Scherzer,595375,453286,null,foul,,,,,14,null,R,L,R,MIA,WSH,S,null,null,1,1,2017,0.1093,0.6714,1.1006,1.8784,null,null,518618.00,2,2,Bot,null,null,,,446653,,170621_164536,,,,,,,3.6674,1.4357,null,null,null,87.8780,2399,5.9430,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5544,0.0,0.0,null,null,null,null,null,14,3,2017-06-21,6
534,CH,2017-06-21,86.9,-3.4687,4.9647,Max Scherzer,595375,453286,null,blocked_ball,,,,,14,null,R,L,R,MIA,WSH,B,null,null,0,1,2017,-1.2385,0.1595,0.5178,0.7258,null,null,518618.00,2,2,Bot,null,null,,,446653,,170621_164507,,,,,,,3.5391,1.6540,null,null,null,86.0340,1485,6.1730,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.3253,0.0,0.0,null,null,null,null,null,14,2,2017-06-21,6
535,FF,2017-06-21,94.0,-3.4547,5.0619,Max Scherzer,595375,453286,null,foul,,,,,14,null,R,L,R,MIA,WSH,S,null,null,0,0,2017,-1.0882,1.6190,1.1225,2.4105,null,null,518618.00,2,2,Bot,null,null,,,446653,,170621_164438,,,,,,,3.6674,1.4357,null,null,null,92.4320,2420,6.0230,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4747,0.0,0.0,null,null,null,null,null,14,1,2017-06-21,6
536,SL,2017-06-21,85.9,-3.5295,4.8250,Max Scherzer,454560,453286,strikeout,swinging_strike,,,,,14,A.  J.   Ellis strikes out swinging.  ,R,R,R,MIA,WSH,S,null,null,1,2,2017,0.0107,-0.0510,0.2078,1.2461,null,null,518618.00,1,2,Bot,null,null,,,446653,,170621_164357,,,,,,,3.3194,1.4307,null,null,null,85.0800,2304,6.0430,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4546,0.0,0.0,0.00,1,0,0,null,13,5,2017-06-21,6
537,FF,2017-06-21,95.5,-3.3416,4.9663,Max Scherzer,454560,453286,null,foul,,,,,5,null,R,R,R,MIA,WSH,S,null,null,1,2,2017,-1.0173,1.2020,0.1811,2.4543,null,null,518618.00,1,2,Bot,null,null,,,446653,,170621_164323,,,,,,,3.3194,1.4307,null,null,null,94.7500,2538,6.0440,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4539,0.0,0.0,null,null,null,null,null,13,4,2017-06-21,6
538,FF,2017-06-21,93.9,-3.5630,5.3717,Max Scherzer,454560,453286,null,foul,,,,,2,null,R,R,R,MIA,WSH,S,null,null,1,1,2017,-0.8656,2.1462,0.1156,3.2486,null,null,518618.00,1,2,Bot,null,null,,,446653,,170621_164238,,,,,,,3.3194,1.4307,52,83.0,88.0524,92.1900,2422,6.0200,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4780,0.0,0.0,null,null,null,null,3,13,3,2017-06-21,6
539,FF,2017-06-21,93.9,-3.5002,4.9275,Max Scherzer,454560,453286,null,foul,,,,,6,null,R,R,R,MIA,WSH,S,null,null,1,0,2017,-0.9180,1.4775,0.7073,2.0715,null,null,518618.00,1,2,Bot,null,null,,,446653,,170621_164144,,,,,,,3.3194,1.4307,186,69.8,51.9977,93.3450,2424,6.5600,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,53.9377,0.0,0.0,null,null,null,null,3,13,2,2017-06-21,6
540,FF,2017-06-21,93.8,-3.5277,5.0359,Max Scherzer,454560,453286,null,ball,,,,,11,null,R,R,R,MIA,WSH,B,null,null,0,0,2017,-1.1211,1.3910,-0.0051,3.7165,null,null,518618.00,1,2,Bot,null,null,,,446653,,170621_164114,,,,,,,3.4633,1.6233,null,null,null,92.3750,2418,5.9350,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5624,0.0,0.0,null,null,null,null,null,13,1,2017-06-21,6
541,SL,2017-06-21,90.7,-3.4330,5.0931,Max Scherzer,518618,453286,hit_by_pitch,hit_by_pitch,,,,,12,Derek Dietrich hit by pitch.  ,R,L,R,MIA,WSH,B,null,null,0,2,2017,0.5514,1.0420,1.5700,3.2472,null,null,null,1,2,Bot,null,null,,,446653,,170621_164010,,,,,,,3.1886,1.3603,null,null,null,88.6390,2552,5.4430,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,55.0549,0.0,0.0,0.70,1,0,0,null,12,3,2017-06-21,6
542,FF,2017-06-21,95.9,-3.3069,5.1432,Max Scherzer,518618,453286,null,swinging_strike,,,,,1,null,R,L,R,MIA,WSH,S,null,null,0,1,2017,-1.0692,1.4409,-0.5546,2.6355,null,null,null,1,2,Bot,null,null,,,446653,,170621_163950,,,,,,,3.1886,1.3603,null,null,null,94.2810,2428,5.8530,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6446,0.0,0.0,null,null,null,null,null,12,2,2017-06-21,6
543,CU,2017-06-21,79.9,-3.2720,5.5987,Max Scherzer,518618,453286,null,called_strike,,,,,2,null,R,L,R,MIA,WSH,S,null,null,0,0,2017,1.4094,-0.3081,-0.0042,3.1212,null,null,null,1,2,Bot,null,null,,,446653,,170621_163934,,,,,,,3.1630,1.4501,null,null,null,78.8000,2588,5.8220,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6756,0.0,0.0,null,null,null,null,null,12,1,2017-06-21,6
544,FF,2017-06-21,95.8,-3.3232,5.0541,Max Scherzer,571506,453286,strikeout,swinging_strike,,,,,7,Justin Bour strikes out swinging.  ,R,L,R,MIA,WSH,S,null,null,2,2,2017,-0.7995,1.3734,-0.6846,1.7980,null,null,null,0,2,Bot,null,null,,,446653,,170621_163859,,,,,,,3.5306,1.5413,null,null,null,94.4320,2474,5.9590,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5392,0.0,0.0,0.00,1,0,0,null,11,6,2017-06-21,6
545,CH,2017-06-21,86.7,-3.3949,5.1213,Max Scherzer,571506,453286,null,ball,,,,,13,null,R,L,R,MIA,WSH,B,null,null,1,2,2017,-1.2137,0.3031,-0.6924,0.7965,null,null,null,0,2,Bot,null,null,,,446653,,170621_163838,,,,,,,3.5306,1.6183,null,null,null,86.2150,1469,6.0580,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4397,0.0,0.0,null,null,null,null,null,11,5,2017-06-21,6
546,SL,2017-06-21,89.8,-3.3425,4.9912,Max Scherzer,571506,453286,null,foul,,,,,14,null,R,L,R,MIA,WSH,S,null,null,1,2,2017,0.3014,0.3349,1.1794,1.7906,null,null,null,0,2,Bot,null,null,,,446653,,170621_163801,,,,,,,3.5306,1.5413,6,36.4,-22.4121,89.2960,2576,5.8770,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6213,0.0,0.0,null,null,null,null,1,11,4,2017-06-21,6
547,FF,2017-06-21,94.4,-3.3573,5.0470,Max Scherzer,571506,453286,null,swinging_strike,,,,,4,null,R,L,R,MIA,WSH,S,null,null,1,1,2017,-0.9889,1.3867,-0.3570,2.6368,null,null,null,0,2,Bot,null,null,,,446653,,170621_163743,,,,,,,3.5306,1.5413,null,null,null,93.1580,2480,5.8630,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.6350,0.0,0.0,null,null,null,null,null,11,3,2017-06-21,6
548,SL,2017-06-21,88.3,-3.5434,4.8889,Max Scherzer,571506,453286,null,swinging_strike,,,,,14,null,R,L,R,MIA,WSH,S,null,null,1,0,2017,0.2191,0.1826,1.2814,1.9538,null,null,null,0,2,Bot,null,null,,,446653,,170621_163726,,,,,,,3.5306,1.5413,null,null,null,88.0220,2537,5.9570,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.5413,0.0,0.0,null,null,null,null,null,11,2,2017-06-21,6
549,CU,2017-06-21,78.9,-3.1537,5.6717,Max Scherzer,571506,453286,null,ball,,,,,1,null,R,L,R,MIA,WSH,B,null,null,0,0,2017,1.1063,-0.8370,-0.7914,3.5241,null,null,null,0,2,Bot,null,null,,,446653,,170621_163711,,,,,,,3.5306,1.5413,null,null,null,77.7680,2655,5.6130,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.8850,0.0,0.0,null,null,null,null,null,11,1,2017-06-21,6
550,CH,2017-06-21,84.8,-3.3791,5.0125,Max Scherzer,542303,453286,strikeout,swinging_strike,,,,,11,Marcell Ozuna strikes out swinging.  ,R,R,R,MIA,WSH,S,null,null,1,2,2017,-1.2067,0.1103,-0.9277,2.6490,null,null,592885.00,2,1,Bot,null,null,,,446653,,170621_162800,,,,,,,3.5004,1.4709,null,null,null,84.4140,1324,6.0370,491185,453286,446653,452252,452220,543685,607208,430605,571718,547180,54.4614,0.0,0.0,0.00,1,0,0,null,7,5,2017-06-21,6
